Customer_ID;Age;Sex;Marital_Status;Education;Income;Customer_Rating;Persons_in_Household;Occupation;Groceries
299;38;male;married;tertiary;32000;good;3;blue-collar;newspapers
300;85;male;married;primary;56000;very_good;2;retired;beef,citrus fruit,other vegetables,yogurt
301;64;female;married;primary;47000;good;4;unemployed;sausage,rolls/buns
302;78;male;married;secondary;38000;very_good;2;retired;frankfurter,beef,root vegetables,curd,dessert,yogurt,soft cheese,rolls/buns,mustard,pickled vegetables,canned beer,hygiene articles,napkins
303;57;male;married;primary;30000;excellent;5;unemployed;canned beer
304;79;male;married;primary;24000;poor;3;retired;bottled beer
305;83;male;married;tertiary;28000;good;4;unknown;onions,soda,chewing gum,chocolate,newspapers
306;45;female;married;tertiary;27000;fair;2;unemployed;tropical fruit,packaged fruit/vegetables,cream cheese,white bread,candy
307;46;female;married;primary;24000;good;3;housemaid;bottled water,white wine
308;85;male;married;primary;27000;good;4;retired;beef,white bread,pastry,pasta,soap
309;52;male;married;tertiary;30000;very_good;3;self-employed;sausage,chicken,tropical fruit,root vegetables,whole milk,yogurt,candy,abrasive cleaner,cleaner
310;61;male;single;tertiary;18000;fair;1;blue-collar;hair spray
311;45;female;divorced;secondary;13000;fair;1;housemaid;chicken,whole milk,spices,long life bakery product,shopping bags
312;43;male;married;primary;29000;good;4;entrepreneur;pork,citrus fruit,brown bread,pastry,sugar,cat food
313; ;female;married;tertiary;38000;very_good;5;blue-collar;ice cream
314;57;male;married;secondary;29000;very_good;3;management;meat,hard cheese,bottled beer
315;47;male;divorced;secondary;36000;good;1;management;other vegetables,yogurt,brown bread,instant coffee
316;59;female;married;tertiary;27000;fair;5;housemaid;bottled water,cake bar
317;69;female;married;secondary;21000;very_good;3;retired;tropical fruit,soda,salty snack
318;42;male;married;primary;42000;good;4;self-employed;photo/film
319;48;male;divorced;tertiary;32000;poor;1;entrepreneur;sausage,citrus fruit,yogurt,coffee,soda,canned beer,dishes
320;55;male;married;primary;46000;fair;3;entrepreneur;grapes,root vegetables
321;69;male;married;primary;25000;very_good;3;retired;domestic eggs,brown bread,photo/film
322;79;male;married;tertiary;36000;good;4;retired;rolls/buns,canned fish,canned beer
323; ;female;married;tertiary;30000;poor;4;entrepreneur;tropical fruit,whole milk
324;42;female;divorced;tertiary; ;fair;1;entrepreneur;chicken
325;28;male;divorced;tertiary;13000;good;1;self-employed;frankfurter,other vegetables,yogurt,brown bread,bottled water
326;74;male;single;tertiary;29000;excellent;1;retired;berries,root vegetables,other vegetables,curd,butter milk,cream cheese,roll products,margarine,misc. beverages,specialty chocolate,detergent
327;39;female;single;tertiary;40000;good;2;management;margarine,hygiene articles
328;70;female;married;tertiary;37000;very_good;3;retired;tropical fruit,yogurt,rolls/buns,soda,shopping bags
329;66;female;married;primary;34000;fair;3;retired;ham,other vegetables,whipped/sour cream,hard cheese,rolls/buns,soda,misc. beverages,chocolate,candy
330;53;male;married;primary;38000;poor;3;self-employed;hamburger meat,white bread,salty snack
331;28;female;married;tertiary;26000;very_good;3;unknown;yogurt,mayonnaise,rolls/buns,soda,napkins
332;33;male;single;primary;30000;fair;1;entrepreneur;soda,specialty chocolate
333;47;male;married;secondary;28000;fair;3;unemployed;yogurt
334; ;female;married;secondary;14000;good;3;self-employed;soda
335;80;male;married;secondary;27000;poor;2;retired;bottled water
336;66;female;married;secondary;27000;very_good;3;retired;sausage,meat,hamburger meat,rubbing alcohol
337;55;male;married;tertiary;35000;very_good;3;entrepreneur;citrus fruit,pip fruit,beverages,hard cheese,pet care,soda,fruit/vegetable juice,waffles
338;75;male;divorced;secondary;23000;good;1;retired;shopping bags
339;76;male;single;tertiary;36000;excellent;2;retired;newspapers
340;62;female;married;secondary;25000;good;4;self-employed;frankfurter,other vegetables,whole milk,curd,frozen potato products,zwieback,specialty bar,dish cleaner
341;23;female;married;primary;35000;very_good;2;housemaid;sausage,citrus fruit,whole milk,canned beer
342;54;female;married;tertiary;30000;good;3;entrepreneur;frankfurter,rolls/buns
343;50;female;single;secondary;35000;excellent;1;housemaid;salt,salty snack,cookware
344;30;male;married;primary;39000;very_good;2;entrepreneur;oil
345;35;male;single;secondary;25000;excellent;1;services;curd,beverages,cream cheese,rolls/buns,pastry,soda,cake bar,chewing gum
346;82;female;single;secondary;44000;fair;1;retired;other vegetables,butter,specialty chocolate
347;65;female;married;tertiary;26000;very_good;2;retired;citrus fruit
348;46;male;married;secondary;24000;very_good;4;management;frankfurter,whole milk,butter milk
349;52;female;single;tertiary;28000;fair;1;entrepreneur;root vegetables,whole milk,butter,processed cheese,mayonnaise,salty snack
350;40;female;married;secondary;30000;fair;2;entrepreneur;tropical fruit,whole milk,frozen meals,bottled beer
351;46;female;married;tertiary;19000;good;3;housemaid;beef,hamburger meat,pip fruit
352;75;male;married;tertiary;28000;very_good;3;retired;berries,whipped/sour cream,cereals,waffles,shopping bags
353;44;male;married;tertiary;24000;good;4;self-employed;canned beer
354;60;male;married;secondary;32000;very_good;3;services;whipped/sour cream,canned beer,red/blush wine
355;49;female;single;tertiary; ;good;1;housemaid;root vegetables,domestic eggs,margarine,chocolate marshmallow,candy
356;64;female;married;primary;27000;good;3;unknown;whole milk,soda
357;59;male;single;primary;53000;good;1;self-employed;beef
358;37;female;divorced;primary;41000;good;1;entrepreneur;frozen vegetables
359;75;female;single;secondary;24000;good;1;retired;rolls/buns,bottled beer
360;79;male;divorced;secondary;25000;good;1;retired;whole milk,hygiene articles
361;65;male;married;primary;40000;very_good;2;retired;whole milk
362;73;male;married;primary;15000;poor;3;retired;citrus fruit,whole milk,curd,soft cheese
363;47;male;married;tertiary;22000;very_good;3;entrepreneur;pastry,fruit/vegetable juice
364;29;female;married;tertiary;42000;fair;4;blue-collar;frankfurter,sausage,pork,pip fruit,butter,processed cheese,white bread,brown bread
365;40;female;divorced;tertiary;22000;good;1;blue-collar;tropical fruit,root vegetables,whole milk,whipped/sour cream,domestic eggs
366;53;female;single;tertiary;22000;fair;1;entrepreneur;frankfurter,sausage,root vegetables,yogurt,whipped/sour cream,pastry,napkins
367;34;male;divorced;secondary;29000;fair;1;blue-collar;berries,root vegetables,other vegetables,packaged fruit/vegetables,whole milk,curd,curd cheese,cat food,specialty bar,detergent
368;39;male;married;primary; ;fair;3;entrepreneur;rolls/buns,brown bread,pastry,coffee,bottled beer
369;57;male;married;secondary;29000;good;3;entrepreneur;root vegetables,packaged fruit/vegetables,curd,dessert,frozen vegetables,specialty fat,coffee
370;74;female;married;primary;46000;good;3;retired;yogurt
371;61;female;single;secondary;37000;very_good;1;housemaid;other vegetables,bottled water
372;43;male;married;tertiary;29000;very_good;4;blue-collar;berries,white bread
373;39;female;married;tertiary;31000;excellent;4;management;berries,coffee
374;69;female;single;secondary;30000;very_good;2;retired;other vegetables,butter milk,frozen meals,bottled water
375;46;male;married;tertiary;33000;good;4;management;rolls/buns,newspapers
376;80;female;married;primary;30000;very_good;2;retired;ham,citrus fruit,whole milk,whipped/sour cream,rolls/buns,pastry,waffles,hygiene articles
377;30;male;single;primary;36000;very_good;1;management;whole milk,frozen dessert,salty snack,napkins
378;23;female;married;secondary;19000;very_good;4;services;tropical fruit,butter milk,rolls/buns,bottled water
379;82;female;married;secondary;12000;very_good;3;retired;bottled water
380;34;female;divorced;tertiary; ;very_good;1;entrepreneur;butter milk,yogurt
381;50;male;single;secondary;32000;poor;1;self-employed;newspapers
382;39;male;married;primary;25000;poor;3;unknown;coffee
383;41;male;single;secondary;40000;very_good;1;management;bottled beer,liquor
384;49;male;married;secondary;33000;fair;3;entrepreneur;onions,butter,whipped/sour cream,hard cheese,frozen vegetables,pasta,specialty fat,syrup,candy,napkins,cling film/bags
385;51;female;single;tertiary;43000;very_good;1;management;hamburger meat,hard cheese,frozen meals,pasta,dog food,salty snack,shopping bags
386;54;female;married;tertiary;27000;very_good;2;housemaid;sausage,liver loaf,other vegetables,cream cheese,pastry,soap,shopping bags
387;82;male;married;secondary;39000;excellent;2;retired;hard cheese,pastry,napkins
388;50;female;married;tertiary; ;fair;3;unemployed;sausage,tropical fruit,condensed milk,rolls/buns
389;23;male;single;primary; ;very_good;2;self-employed;hamburger meat
390;55;female;divorced;primary;31000;good;1;housemaid;onions,whole milk,beverages,frozen dessert
391;47;male;married;secondary;15000;very_good;2;blue-collar;coffee
392;60;male;married;tertiary;30000;very_good;5;entrepreneur;shopping bags
393;76;female;single;tertiary;47000;fair;1;retired;yogurt,rolls/buns,pastry,bottled water,soda,shopping bags
394;80;male;married;tertiary;31000;very_good;3;retired;soda
395;50;male;married;secondary;31000;poor;3;blue-collar;sliced cheese
396;27;female;married;primary;26000;good;4;entrepreneur;sausage,whole milk,coffee
397;64;female;married;secondary;27000;good;4;unknown;yogurt,chocolate
398;86;male;married;tertiary;37000;good;4;retired;domestic eggs,rolls/buns,dish cleaner,hygiene articles
399;76;female;married;secondary;27000;excellent;5;retired;whole milk
400;25;female;married;primary;37000;poor;2;blue-collar;meat,other vegetables,whole milk,whipped/sour cream
401;36;male;single;primary;33000;excellent;1;entrepreneur;dish cleaner,bathroom cleaner,hygiene articles,napkins
402;62;female;married;secondary;36000;good;3;entrepreneur;other vegetables,red/blush wine
403;32;male;divorced;primary;31000;good;1;unknown;whole milk,butter milk,yogurt,sliced cheese,rolls/buns,sweet spreads,coffee,fruit/vegetable juice,long life bakery product,shopping bags
404;22;male;married;tertiary;24000;fair;3;entrepreneur;other vegetables,whole milk,rolls/buns,Instant food products
405;71;male;married;tertiary;50000;excellent;3;retired;tropical fruit,other vegetables
406;55;female;married;primary;36000;poor;2;housemaid;baking powder,bottled water,salty snack,chewing gum
407;21;male;divorced;secondary;23000;good;2;entrepreneur;specialty bar
408;57;male;married;secondary;30000;excellent;3;blue-collar;ice cream
409;84;female;married;secondary;40000;good;2;retired;frankfurter,yogurt
410;36;male;married;primary;31000;good;3;management;canned beer
411;55;female;married;primary;39000;fair;2;self-employed;bottled water
412;23;male;married;primary;18000;fair;3;self-employed;other vegetables,whole milk,rolls/buns,margarine,bottled water,bottled beer
413;54;female;married;tertiary;25000;excellent;2;housemaid;citrus fruit,tropical fruit,onions,other vegetables,shopping bags
414;69;male;married;secondary; ;excellent;2;retired;sausage,ham,hamburger meat,whole milk,soda,softener,newspapers
415; ;female;married;tertiary;27000;good;4;entrepreneur;domestic eggs,rolls/buns,specialty bar,napkins
416;64;male;married;tertiary;33000;good;2;management;pork,citrus fruit,tropical fruit,root vegetables,other vegetables,curd,hygiene articles
417;33;female;single;primary;41000;poor;1;self-employed;specialty cheese,frozen vegetables,coffee,soda,fruit/vegetable juice,salty snack
418;30;female;married;tertiary;31000;poor;2;housemaid;pork,citrus fruit,pip fruit,yogurt,fruit/vegetable juice,sparkling wine
419;34;female;married;tertiary;33000;good;2;housemaid;beef,berries,whipped/sour cream,domestic eggs,rolls/buns
420;70;female;married;primary;26000;good;4;retired;other vegetables,pet care
421;50;female;married;tertiary;30000;good;2;housemaid;chicken,yogurt,sliced cheese,rolls/buns,chewing gum,dishes
422;77;female;divorced;secondary;22000;fair;1;retired;soda,chewing gum
423;58;male;married;primary;32000;good;2;services;whole milk
424;46;male;married;primary;38000;good;3;entrepreneur;rolls/buns
425;79;female;married;primary;23000;poor;3;retired;bottled beer
426;51;female;married;tertiary;24000;good;3;housemaid;root vegetables,pastry,bottled water,male cosmetics
427;49;male;married;primary;29000;fair;3;unemployed;pastry
428;61;male;married;tertiary;37000;excellent;4;blue-collar;berries,pet care,cake bar,shopping bags
429;43;female;married;primary;34000;very_good;4;housemaid;citrus fruit,tropical fruit,root vegetables,yogurt,canned vegetables,bottled water,soda,softener
430;48;female;married;primary;14000;good;2;housemaid;whole milk,oil,canned fruit,fruit/vegetable juice
431;35;male;married;primary;12000;good;2;unemployed;soda,misc. beverages
432;45;female;married;primary;30000;very_good;4;self-employed;bottled water,soda
433;56;female;married;primary;26000;good;4;housemaid;tropical fruit,other vegetables,rolls/buns
434;38;male;married;primary;21000;poor;3;blue-collar;salty snack
435;61;female;married;tertiary;32000;very_good;3;housemaid;bottled water,canned beer
436;37;female;married;primary;30000;very_good;3;unknown;chocolate
437;26;male;married;secondary;35000;poor;3;self-employed;citrus fruit,UHT-milk,cream cheese,frozen vegetables
438;66;male;divorced;secondary;26000;poor;2;retired;bottled water,canned beer,male cosmetics
439;64;female;single;tertiary;15000;fair;1;unknown;onions,other vegetables,pastry,bottled water,soda,napkins
440;32;male;married;primary;33000;very_good;3;services;dessert,oil,cat food,soda
441;55;male;single;secondary;27000;fair;1;self-employed;beef,other vegetables,whole milk,frozen potato products,rolls/buns,oil,margarine,coffee,dental care,hygiene articles,newspapers
442;43;female;married;tertiary;26000;very_good;3;housemaid;rolls/buns,zwieback,bottled water,misc. beverages,bottled beer,canned beer,brandy
443;40;male;married;secondary;22000;fair;3;entrepreneur;beef,tropical fruit,root vegetables,onions,other vegetables,instant coffee,soda
444;48;female;married;primary;49000;poor;3;housemaid;soda
445;73;female;married;tertiary;24000;fair;3;retired;coffee,hygiene articles
446;30;male;married;primary;29000;excellent;3;unemployed;rolls/buns,brown bread,bottled water
447;57;female;married;tertiary;16000;excellent;3;blue-collar;pork,beef,hamburger meat,other vegetables,whole milk,frozen vegetables,rolls/buns,margarine,shopping bags
